,Time Stamp,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z, Patient ID,Unnamed: 0,Patient ID,Unnamed: 0.1,Acc_x ,Time Stamp 
275,742.1875,1.528458,2.964283,-0.31099,-0.00552,0.03314,0.058179,,76.0,,,,
276,751.9531,1.54857,3.003286,-0.31508,-0.0056,0.033576,0.058945,,77.0,,,,
277,761.7188,1.568681,3.04229,-0.31917,-0.00567,0.034012,0.05971,,78.0,,,,
278,771.4844,1.588792,3.081294,-0.32326,-0.00574,0.034448,0.060476,,79.0,,,,
279,781.25,1.608904,3.120298,-0.32735,-0.00581,0.034884,0.061241,,80.0,,,,
280,791.0156,1.629015,3.159301,-0.33145,-0.00589,0.03532,0.062007,,81.0,,,,
281,800.7813,1.649126,3.198305,-0.33554,-0.00596,0.035756,0.062772,,82.0,,,,
282,810.5469,1.669237,3.237309,-0.33963,-0.00603,0.036193,0.063538,,83.0,,,,
283,820.3125,1.689349,3.276312,-0.34372,-0.00611,0.036629,0.064303,,84.0,,,,
284,830.0781,1.70946,3.315316,-0.34781,-0.00618,0.037065,0.065069,,85.0,,,,
285,839.8438,1.729571,3.35432,-0.3519,-0.00625,0.037501,0.065835,,86.0,,,,
286,849.6094,1.749683,3.393324,-0.356,-0.00632,0.037937,0.0666,,87.0,,,,
287,859.375,1.769794,3.432327,-0.36009,-0.0064,0.038373,0.067366,,88.0,,,,
288,869.1406,1.789905,3.471331,-0.36418,-0.00647,0.038809,0.068131,,89.0,,,,
289,878.9063,1.810017,3.510335,-0.36827,-0.00654,0.039245,0.068897,,90.0,,,,
290,888.6719,1.830128,3.549338,-0.37236,-0.00661,0.039681,0.069662,,91.0,,,,
291,898.4375,1.850239,3.588342,-0.37646,-0.00669,0.040117,0.070428,,92.0,,,,
292,908.2031,1.87035,3.627346,-0.38055,-0.00676,0.040553,0.071193,,93.0,,,,
293,917.9688,1.890462,3.66635,-0.38464,-0.00683,0.040989,0.071959,,94.0,,,,
294,927.7344,1.910573,3.705353,-0.38873,-0.0069,0.041425,0.072724,,95.0,,,,
295,937.5,1.930684,3.744357,-0.39282,-0.00698,0.041861,0.07349,,96.0,,,,
296,947.2656,1.950796,3.783361,-0.39692,-0.00705,0.042297,0.074255,,97.0,,,,
297,957.0313,1.970907,3.822364,-0.40101,-0.00712,0.042733,0.075021,,98.0,,,,
298,966.7969,1.991018,3.861368,-0.4051,-0.0072,0.043169,0.075786,,99.0,,,,
299,976.5625,2.011129,3.900372,-0.40919,-0.00727,0.043605,0.076552,,100.0,,,,
300,986.3281,2.031241,3.939376,-0.41328,-0.00734,0.044042,0.077317,,101.0,,,,
301,996.0938,2.051352,3.978379,-0.41738,-0.00741,0.044478,0.078083,,102.0,,,,
302,1005.859,2.071463,4.017383,-0.42147,-0.00749,0.044914,0.078848,,103.0,,,,
303,1015.625,2.091575,4.056387,-0.42556,-0.00756,0.04535,0.079614,,104.0,,,,
304,1025.391,2.111686,4.09539,-0.42965,-0.00763,0.045786,0.080379,,105.0,,,,
305,1035.156,2.131797,4.134394,-0.43374,-0.0077,0.046222,0.081145,,106.0,,,,
306,1044.922,2.151909,4.173398,-0.43783,-0.00778,0.046658,0.08191,,107.0,,,,
307,1054.688,2.17202,4.212402,-0.44193,-0.00785,0.047094,0.082676,,108.0,,,,
308,1064.453,2.192131,4.251405,-0.44602,-0.00792,0.04753,0.083441,,109.0,,,,
309,1074.219,2.212242,4.290409,-0.45011,-0.00799,0.047966,0.084207,,110.0,,,,
310,1083.984,2.232354,4.329413,-0.4542,-0.00807,0.048402,0.084972,,111.0,,,,
311,1093.75,2.252465,4.368416,-0.45829,-0.00814,0.048838,0.085738,,112.0,,,,
312,1103.516,2.272576,4.40742,-0.46239,-0.00821,0.049274,0.086504,,113.0,,,,
313,1113.281,2.292687,4.446424,-0.46648,-0.00829,0.04971,0.087269,,114.0,,,,
314,1123.047,2.312799,4.485427,-0.47057,-0.00836,0.050146,0.088035,,115.0,,,,
315,1132.813,2.33291,4.524431,-0.47466,-0.00843,0.050582,0.0888,,116.0,,,,
316,1142.578,2.353022,4.563436,-0.47875,-0.0085,0.051018,0.089566,,117.0,,,,
317,1152.344,2.373133,4.602439,-0.48285,-0.00858,0.051454,0.090331,,118.0,,,,
318,1162.109,2.393244,4.641443,-0.48694,-0.00865,0.05189,0.091097,,119.0,,,,
319,1171.875,2.413355,4.680447,-0.49103,-0.00872,0.052327,0.091862,,120.0,,,,
320,1181.641,2.433467,4.71945,-0.49512,-0.00879,0.052763,0.092628,,121.0,,,,
321,1191.406,2.453578,4.758454,-0.49921,-0.00887,0.053199,0.093393,,122.0,,,,
322,1201.172,2.473689,4.797458,-0.50331,-0.00894,0.053635,0.094159,,123.0,,,,
323,1210.938,2.4938,4.836461,-0.5074,-0.00901,0.054071,0.094924,,124.0,,,,
324,1220.703,2.513912,4.875465,-0.51149,-0.00908,0.054507,0.09569,,125.0,,,,
325,1230.469,2.534023,4.914468,-0.51558,-0.00916,0.054943,0.096455,,126.0,,,,
326,1240.234,2.554134,4.953472,-0.51967,-0.00923,0.055379,0.097221,,127.0,,,,
327,1250.0,2.574246,4.992476,-0.52376,-0.0093,0.055815,0.097986,,128.0,,,,
328,1259.766,2.594357,5.031479,-0.52786,-0.00938,0.056251,0.098752,,129.0,,,,
329,1269.531,2.614468,5.070483,-0.53195,-0.00945,0.056687,0.099517,,130.0,,,,
330,1279.297,2.63458,5.109488,-0.53604,-0.00952,0.057123,0.100283,,131.0,,,,
331,1289.063,2.654691,5.148491,-0.54013,-0.00959,0.057559,0.101048,,132.0,,,,
332,1298.828,2.674802,5.187495,-0.54422,-0.00967,0.057995,0.101814,,133.0,,,,
333,1308.594,2.694913,5.226499,-0.54832,-0.00974,0.058431,0.102579,,134.0,,,,
334,1318.359,2.715025,5.265502,-0.55241,-0.00981,0.058867,0.103345,,135.0,,,,
335,1328.125,2.735136,5.304506,-0.5565,-0.00988,0.059303,0.10411,,136.0,,,,
336,1337.891,2.755247,5.34351,-0.56059,-0.00996,0.059739,0.104876,,137.0,,,,
337,1347.656,2.775359,5.382513,-0.56468,-0.01003,0.060176,0.105641,,138.0,,,,
338,1357.422,2.79547,5.421517,-0.56878,-0.0101,0.060612,0.106407,,139.0,,,,
339,1367.188,2.815581,5.460521,-0.57287,-0.01018,0.061048,0.107172,,140.0,,,,
340,1376.953,2.835692,5.499524,-0.57696,-0.01025,0.061484,0.107938,,141.0,,,,
341,1386.719,2.855804,5.538528,-0.58105,-0.01032,0.06192,0.108704,,142.0,,,,
342,1396.484,2.875915,5.577532,-0.58514,-0.01039,0.062356,0.109469,,143.0,,,,
343,1406.25,2.896026,5.616535,-0.58924,-0.01047,0.062792,0.110235,,144.0,,,,
344,1416.016,2.916138,5.65554,-0.59333,-0.01054,0.063228,0.111,,145.0,,,,
345,1425.781,2.936249,5.694543,-0.59742,-0.01061,0.063664,0.111766,,146.0,,,,
346,1435.547,2.95636,5.733547,-0.60151,-0.01068,0.0641,0.112531,,147.0,,,,
347,1445.313,2.976472,5.772551,-0.6056,-0.01076,0.064536,0.113297,,148.0,,,,
348,1455.357,2.997158,5.812669,-0.60981,-0.01083,0.064985,0.114084,,149.0,,,,
349,1465.402,3.017843,5.852787,-0.61402,-0.01091,0.065433,0.114871,,150.0,,,,
350,1475.446,3.038529,5.892905,-0.61823,-0.01098,0.065882,0.115659,,151.0,,,,
351,1485.491,3.059215,5.933022,-0.62244,-0.01106,0.06633,0.116446,,152.0,,,,
352,1495.536,3.079901,5.973141,-0.62665,-0.01113,0.066779,0.117234,,153.0,,,,
353,1505.58,3.100587,6.013259,-0.63086,-0.01121,0.067227,0.118021,,154.0,,,,
354,1515.625,3.121273,6.053377,-0.63506,-0.01128,0.067676,0.118808,,155.0,,,,
355,1525.67,3.141959,6.093495,-0.63927,-0.01135,0.068124,0.119596,,156.0,,,,
356,1535.714,3.162645,6.133613,-0.64348,-0.01143,0.068573,0.120383,,157.0,,,,
357,1545.759,3.183331,6.173731,-0.64769,-0.0115,0.069021,0.121171,,158.0,,,,
358,1555.804,3.204016,6.21385,-0.6519,-0.01158,0.06947,0.121958,,159.0,,,,
359,1565.848,3.224702,6.253968,-0.65611,-0.01165,0.069918,0.122745,,160.0,,,,
360,1575.893,3.245388,6.294086,-0.66032,-0.01173,0.070367,0.123533,,161.0,,,,
361,1585.938,3.266074,6.334204,-0.66453,-0.0118,0.070815,0.12432,,162.0,,,,
362,1595.982,3.28676,6.374322,-0.66874,-0.01188,0.071264,0.125107,,163.0,,,,
363,1606.027,3.307446,6.41444,-0.67294,-0.01195,0.071712,0.125895,,164.0,,,,
364,1616.071,3.328132,6.454558,-0.67715,-0.01203,0.072161,0.126682,,165.0,,,,
365,1626.116,3.348818,6.494677,-0.68136,-0.0121,0.072609,0.12747,,166.0,,,,
366,1636.161,3.369503,6.534794,-0.68557,-0.01218,0.073058,0.128257,,167.0,,,,
367,1646.205,3.390189,6.574913,-0.68978,-0.01225,0.073506,0.129044,,168.0,,,,
368,1656.25,3.410875,6.615031,-0.69399,-0.01233,0.073955,0.129832,,169.0,,,,
369,1666.295,3.431561,6.655149,-0.6982,-0.0124,0.074403,0.130619,,170.0,,,,
370,1676.339,3.452247,6.695267,-0.70241,-0.01248,0.074852,0.131407,,171.0,,,,
371,1686.384,3.472933,6.735385,-0.70661,-0.01255,0.0753,0.132194,,172.0,,,,
372,1696.429,3.493619,6.775503,-0.71082,-0.01263,0.075749,0.132981,,173.0,,,,
373,1706.473,3.514305,6.815621,-0.71503,-0.0127,0.076197,0.133769,,174.0,,,,
374,1716.518,3.534991,6.85574,-0.71924,-0.01277,0.076646,0.134556,,175.0,,,,
375,1726.563,3.555677,6.895858,-0.72345,-0.01285,0.077094,0.135344,,176.0,,,,
376,1736.607,3.576363,6.935976,-0.72766,-0.01292,0.077543,0.136131,,177.0,,,,
377,1746.652,3.597049,6.976094,-0.73187,-0.013,0.077991,0.136918,,178.0,,,,
378,1756.696,3.617735,7.016212,-0.73608,-0.01307,0.07844,0.137706,,179.0,,,,
379,1766.741,3.638421,7.05633,-0.74029,-0.01315,0.078888,0.138493,,180.0,,,,
380,1776.786,3.659106,7.096448,-0.74449,-0.01322,0.079337,0.139281,,181.0,,,,
381,1786.83,3.679792,7.136566,-0.7487,-0.0133,0.079786,0.140068,,182.0,,,,
382,1796.875,3.700478,7.176684,-0.75291,-0.01337,0.080234,0.140855,,183.0,,,,
383,1806.92,3.721164,7.216802,-0.75712,-0.01345,0.080683,0.141643,,184.0,,,,
384,1816.964,3.74185,7.25692,-0.76133,-0.01352,0.081131,0.14243,,185.0,,,,
385,1827.009,3.762536,7.297039,-0.76554,-0.0136,0.08158,0.143217,,186.0,,,,
386,1837.054,3.783222,7.337157,-0.76975,-0.01367,0.082028,0.144005,,187.0,,,,
387,1847.098,3.803908,7.377275,-0.77396,-0.01375,0.082477,0.144792,,188.0,,,,
388,1857.143,3.824594,7.417393,-0.77816,-0.01382,0.082925,0.14558,,189.0,,,,
389,1867.188,3.845279,7.457511,-0.78237,-0.0139,0.083374,0.146367,,190.0,,,,
390,1877.232,3.865965,7.497629,-0.78658,-0.01397,0.083822,0.147154,,191.0,,,,
391,1887.277,3.886651,7.537747,-0.79079,-0.01405,0.084271,0.147942,,192.0,,,,
392,1897.321,3.907337,7.577866,-0.795,-0.01412,0.084719,0.148729,,193.0,,,,
393,1907.366,3.928023,7.617984,-0.79921,-0.0142,0.085168,0.149517,,194.0,,,,
394,1917.411,3.948709,7.658102,-0.80342,-0.01427,0.085616,0.150304,,195.0,,,,
395,1927.455,3.969395,7.698219,-0.80763,-0.01434,0.086065,0.151091,,196.0,,,,
396,1937.5,3.990081,7.738338,-0.81184,-0.01442,0.086513,0.151879,,197.0,,,,
397,1947.545,4.010767,7.778456,-0.81604,-0.01449,0.086962,0.152666,,198.0,,,,
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0, R403,0.0,,,,
399,9.765625,0.035309,-0.01324,-0.01191,-0.00396,0.000616,0.000899,,1.0,,,,
400,19.53125,0.070619,-0.02648,-0.02382,-0.00793,0.001233,0.001798,,2.0,,,,
401,29.29688,0.105928,-0.03972,-0.03573,-0.01189,0.001849,0.002697,,3.0,,,,
402,39.0625,0.141237,-0.05296,-0.04763,-0.01585,0.002465,0.003596,,4.0,,,,
403,48.82813,0.176546,-0.06621,-0.05954,-0.01981,0.003082,0.004495,,5.0,,,,
404,58.59375,0.211856,-0.07945,-0.07145,-0.02377,0.003698,0.005394,,6.0,,,,
405,68.35938,0.247165,-0.09269,-0.08336,-0.02774,0.004315,0.006294,,7.0,,,,
406,78.125,0.282474,-0.10593,-0.09527,-0.0317,0.004931,0.007193,,8.0,,,,
407,87.89063,0.317783,-0.11917,-0.10718,-0.03566,0.005547,0.008092,,9.0,,,,
408,97.65625,0.353093,-0.13241,-0.11909,-0.03962,0.006164,0.008991,,10.0,,,,
409,107.4219,0.388402,-0.14565,-0.13099,-0.04359,0.00678,0.00989,,11.0,,,,
410,117.1875,0.423711,-0.15889,-0.1429,-0.04755,0.007396,0.010789,,12.0,,,,
411,126.9531,0.45902,-0.17213,-0.15481,-0.05151,0.008013,0.011688,,13.0,,,,
412,136.7188,0.49433,-0.18537,-0.16672,-0.05547,0.008629,0.012587,,14.0,,,,
413,146.4844,0.529639,-0.19862,-0.17863,-0.05944,0.009246,0.013486,,15.0,,,,
414,156.25,0.564948,-0.21186,-0.19054,-0.0634,0.009862,0.014385,,16.0,,,,
415,166.0156,0.600258,-0.2251,-0.20245,-0.06736,0.010478,0.015284,,17.0,,,,
416,175.7813,0.635567,-0.23834,-0.21435,-0.07132,0.011095,0.016183,,18.0,,,,
417,185.5469,0.670876,-0.25158,-0.22626,-0.07529,0.011711,0.017082,,19.0,,,,
418,195.3125,0.706185,-0.26482,-0.23817,-0.07925,0.012327,0.017981,,20.0,,,,
419,205.0781,0.741495,-0.27806,-0.25008,-0.08321,0.012944,0.018881,,21.0,,,,
420,214.8438,0.776804,-0.2913,-0.26199,-0.08717,0.01356,0.01978,,22.0,,,,
421,224.6094,0.812113,-0.30454,-0.2739,-0.09114,0.014177,0.020679,,23.0,,,,
422,234.375,0.847422,-0.31778,-0.28581,-0.0951,0.014793,0.021578,,24.0,,,,
423,244.1406,0.882732,-0.33102,-0.29771,-0.09906,0.015409,0.022477,,25.0,,,,
424,253.9063,0.918041,-0.34427,-0.30962,-0.10302,0.016026,0.023376,,26.0,,,,
425,263.6719,0.95335,-0.35751,-0.32153,-0.10699,0.016642,0.024275,,27.0,,,,
426,273.4375,0.98866,-0.37075,-0.33344,-0.11095,0.017258,0.025174,,28.0,,,,
427,283.2031,1.023969,-0.38399,-0.34535,-0.11491,0.017875,0.026073,,29.0,,,,
428,292.9688,1.059278,-0.39723,-0.35726,-0.11887,0.018491,0.026972,,30.0,,,,
429,302.7344,1.094587,-0.41047,-0.36917,-0.12284,0.019108,0.027871,,31.0,,,,
430,312.5,1.129897,-0.42371,-0.38107,-0.1268,0.019724,0.02877,,32.0,,,,
431,322.2656,1.165206,-0.43695,-0.39298,-0.13076,0.02034,0.029669,,33.0,,,,
432,332.0313,1.200515,-0.45019,-0.40489,-0.13472,0.020957,0.030568,,34.0,,,,
433,341.7969,1.235824,-0.46343,-0.4168,-0.13868,0.021573,0.031468,,35.0,,,,
434,351.5625,1.271134,-0.47668,-0.42871,-0.14265,0.022189,0.032367,,36.0,,,,
435,361.3281,1.306443,-0.48992,-0.44062,-0.14661,0.022806,0.033266,,37.0,,,,
436,371.0938,1.341752,-0.50316,-0.45253,-0.15057,0.023422,0.034165,,38.0,,,,
437,380.8594,1.377061,-0.5164,-0.46443,-0.15453,0.024039,0.035064,,39.0,,,,
438,390.625,1.412371,-0.52964,-0.47634,-0.1585,0.024655,0.035963,,40.0,,,,
439,400.3906,1.44768,-0.54288,-0.48825,-0.16246,0.025271,0.036862,,41.0,,,,
440,410.1563,1.482989,-0.55612,-0.50016,-0.16642,0.025888,0.037761,,42.0,,,,
441,419.9219,1.518299,-0.56936,-0.51207,-0.17038,0.026504,0.03866,,43.0,,,,
442,429.6875,1.553608,-0.5826,-0.52398,-0.17435,0.02712,0.039559,,44.0,,,,
443,439.4531,1.588917,-0.59584,-0.53589,-0.17831,0.027737,0.040458,,45.0,,,,
444,449.2188,1.624226,-0.60909,-0.54779,-0.18227,0.028353,0.041357,,46.0,,,,
445,458.9844,1.659536,-0.62233,-0.5597,-0.18623,0.02897,0.042256,,47.0,,,,
446,468.75,1.694845,-0.63557,-0.57161,-0.1902,0.029586,0.043155,,48.0,,,,
447,478.5156,1.730154,-0.64881,-0.58352,-0.19416,0.030202,0.044055,,49.0,,,,
448,488.2813,1.765463,-0.66205,-0.59543,-0.19812,0.030819,0.044954,,50.0,,,,
449,498.0469,1.800773,-0.67529,-0.60734,-0.20208,0.031435,0.045853,,51.0,,,,
450,507.8125,1.836082,-0.68853,-0.61925,-0.20605,0.032051,0.046752,,52.0,,,,
451,517.5781,1.871391,-0.70177,-0.63115,-0.21001,0.032668,0.047651,,53.0,,,,
452,527.3438,1.9067,-0.71501,-0.64306,-0.21397,0.033284,0.04855,,54.0,,,,
453,537.1094,1.94201,-0.72825,-0.65497,-0.21793,0.033901,0.049449,,55.0,,,,
454,546.875,1.977319,-0.7415,-0.66688,-0.2219,0.034517,0.050348,,56.0,,,,
455,556.6406,2.012628,-0.75474,-0.67879,-0.22586,0.035133,0.051247,,57.0,,,,
456,566.4063,2.047937,-0.76798,-0.6907,-0.22982,0.03575,0.052146,,58.0,,,,
457,576.1719,2.083247,-0.78122,-0.7026,-0.23378,0.036366,0.053045,,59.0,,,,
458,585.9375,2.118556,-0.79446,-0.71451,-0.23774,0.036982,0.053944,,60.0,,,,
459,595.7031,2.153865,-0.8077,-0.72642,-0.24171,0.037599,0.054843,,61.0,,,,
460,605.4688,2.189175,-0.82094,-0.73833,-0.24567,0.038215,0.055743,,62.0,,,,
461,615.2344,2.224484,-0.83418,-0.75024,-0.24963,0.038832,0.056642,,63.0,,,,
462,625.0,2.259793,-0.84742,-0.76215,-0.25359,0.039448,0.057541,,64.0,,,,
463,634.7656,2.295102,-0.86066,-0.77406,-0.25756,0.040064,0.05844,,65.0,,,,
464,644.5313,2.330412,-0.8739,-0.78596,-0.26152,0.040681,0.059339,,66.0,,,,
465,654.2969,2.365721,-0.88715,-0.79787,-0.26548,0.041297,0.060238,,67.0,,,,
466,664.0625,2.40103,-0.90039,-0.80978,-0.26944,0.041913,0.061137,,68.0,,,,
467,673.8281,2.43634,-0.91363,-0.82169,-0.27341,0.04253,0.062036,,69.0,,,,
468,683.5938,2.471649,-0.92687,-0.8336,-0.27737,0.043146,0.062935,,70.0,,,,
469,693.3594,2.506958,-0.94011,-0.84551,-0.28133,0.043763,0.063834,,71.0,,,,
470,703.125,2.542267,-0.95335,-0.85742,-0.28529,0.044379,0.064733,,72.0,,,,
471,712.8906,2.577577,-0.96659,-0.86932,-0.28926,0.044995,0.065632,,73.0,,,,
472,722.6563,2.612886,-0.97983,-0.88123,-0.29322,0.045612,0.066531,,74.0,,,,
473,732.4219,2.648195,-0.99307,-0.89314,-0.29718,0.046228,0.06743,,75.0,,,,
474,742.1875,2.683504,-1.00631,-0.90505,-0.30114,0.046844,0.06833,,76.0,,,,
475,751.9531,2.718814,-1.01956,-0.91696,-0.30511,0.047461,0.069229,,77.0,,,,
476,761.7188,2.754123,-1.0328,-0.92887,-0.30907,0.048077,0.070128,,78.0,,,,
477,771.4844,2.789432,-1.04604,-0.94078,-0.31303,0.048694,0.071027,,79.0,,,,
478,781.25,2.824742,-1.05928,-0.95268,-0.31699,0.04931,0.071926,,80.0,,,,
479,791.0156,2.860051,-1.07252,-0.96459,-0.32096,0.049926,0.072825,,81.0,,,,
480,800.7813,2.89536,-1.08576,-0.9765,-0.32492,0.050543,0.073724,,82.0,,,,
481,810.5469,2.930669,-1.099,-0.98841,-0.32888,0.051159,0.074623,,83.0,,,,
482,820.3125,2.965979,-1.11224,-1.00032,-0.33284,0.051775,0.075522,,84.0,,,,
483,830.0781,3.001288,-1.12548,-1.01223,-0.33681,0.052392,0.076421,,85.0,,,,
484,839.8438,3.036597,-1.13872,-1.02414,-0.34077,0.053008,0.07732,,86.0,,,,
485,849.6094,3.071907,-1.15197,-1.03604,-0.34473,0.053625,0.078219,,87.0,,,,
486,859.375,3.107216,-1.16521,-1.04795,-0.34869,0.054241,0.079118,,88.0,,,,
487,869.1406,3.142525,-1.17845,-1.05986,-0.35265,0.054857,0.080017,,89.0,,,,
488,878.9063,3.177834,-1.19169,-1.07177,-0.35662,0.055474,0.080917,,90.0,,,,
489,888.6719,3.213144,-1.20493,-1.08368,-0.36058,0.05609,0.081816,,91.0,,,,
490,898.4375,3.248453,-1.21817,-1.09559,-0.36454,0.056706,0.082715,,92.0,,,,
491,908.2031,3.283762,-1.23141,-1.1075,-0.3685,0.057323,0.083614,,93.0,,,,
492,917.9688,3.319071,-1.24465,-1.1194,-0.37247,0.057939,0.084513,,94.0,,,,
493,927.7344,3.354381,-1.25789,-1.13131,-0.37643,0.058556,0.085412,,95.0,,,,
494,937.5,3.38969,-1.27113,-1.14322,-0.38039,0.059172,0.086311,,96.0,,,,
495,947.2656,3.424999,-1.28438,-1.15513,-0.38435,0.059788,0.08721,,97.0,,,,
496,957.0313,3.460308,-1.29762,-1.16704,-0.38832,0.060405,0.088109,,98.0,,,,
497,966.7969,3.495618,-1.31086,-1.17895,-0.39228,0.061021,0.089008,,99.0,,,,
498,976.5625,3.530927,-1.3241,-1.19086,-0.39624,0.061637,0.089907,,100.0,,,,
499,986.3281,3.566236,-1.33734,-1.20276,-0.4002,0.062254,0.090806,,101.0,,,,
500,996.0938,3.601545,-1.35058,-1.21467,-0.40417,0.06287,0.091705,,102.0,,,,
501,1005.859,3.636855,-1.36382,-1.22658,-0.40813,0.063487,0.092604,,103.0,,,,
502,1015.625,3.672164,-1.37706,-1.23849,-0.41209,0.064103,0.093504,,104.0,,,,
503,1025.391,3.707473,-1.3903,-1.2504,-0.41605,0.064719,0.094403,,105.0,,,,
504,1035.156,3.742782,-1.40354,-1.26231,-0.42002,0.065336,0.095302,,106.0,,,,
505,1044.922,3.778092,-1.41678,-1.27422,-0.42398,0.065952,0.096201,,107.0,,,,
506,1054.688,3.813401,-1.43003,-1.28612,-0.42794,0.066568,0.0971,,108.0,,,,
507,1064.453,3.84871,-1.44327,-1.29803,-0.4319,0.067185,0.097999,,109.0,,,,
508,1074.219,3.88402,-1.45651,-1.30994,-0.43587,0.067801,0.098898,,110.0,,,,
509,1083.984,3.919329,-1.46975,-1.32185,-0.43983,0.068418,0.099797,,111.0,,,,
510,1093.75,3.954638,-1.48299,-1.33376,-0.44379,0.069034,0.100696,,112.0,,,,
511,1103.516,3.989947,-1.49623,-1.34567,-0.44775,0.06965,0.101595,,113.0,,,,
512,1113.281,4.025257,-1.50947,-1.35758,-0.45172,0.070267,0.102494,,114.0,,,,
513,1123.047,4.060566,-1.52271,-1.36948,-0.45568,0.070883,0.103393,,115.0,,,,
514,1132.813,4.095875,-1.53595,-1.38139,-0.45964,0.071499,0.104292,,116.0,,,,
515,1142.578,4.131185,-1.54919,-1.3933,-0.4636,0.072116,0.105192,,117.0,,,,
516,1152.344,4.166493,-1.56244,-1.40521,-0.46756,0.072732,0.106091,,118.0,,,,
517,1162.109,4.201803,-1.57568,-1.41712,-0.47153,0.073349,0.10699,,119.0,,,,
518,1171.875,4.237112,-1.58892,-1.42903,-0.47549,0.073965,0.107889,,120.0,,,,
519,1181.641,4.272422,-1.60216,-1.44094,-0.47945,0.074581,0.108788,,121.0,,,,
520,1191.406,4.307731,-1.6154,-1.45284,-0.48341,0.075198,0.109687,,122.0,,,,
521,1201.172,4.34304,-1.62864,-1.46475,-0.48738,0.075814,0.110586,,123.0,,,,
522,1210.938,4.378349,-1.64188,-1.47666,-0.49134,0.07643,0.111485,,124.0,,,,
523,1220.703,4.413659,-1.65512,-1.48857,-0.4953,0.077047,0.112384,,125.0,,,,
524,1230.469,4.448968,-1.66836,-1.50048,-0.49926,0.077663,0.113283,,126.0,,,,
525,1240.234,4.484277,-1.6816,-1.51239,-0.50323,0.07828,0.114182,,127.0,,,,
526,1250.0,4.519586,-1.69485,-1.52429,-0.50719,0.078896,0.115081,,128.0,,,,
527,1259.766,4.554896,-1.70809,-1.5362,-0.51115,0.079512,0.11598,,129.0,,,,
528,1269.531,4.590205,-1.72133,-1.54811,-0.51511,0.080129,0.116879,,130.0,,,,
529,1279.297,4.625515,-1.73457,-1.56002,-0.51908,0.080745,0.117779,,131.0,,,,
530,1289.063,4.660823,-1.74781,-1.57193,-0.52304,0.081361,0.118678,,132.0,,,,
531,1298.828,4.696133,-1.76105,-1.58384,-0.527,0.081978,0.119577,,133.0,,,,
532,1308.594,4.731442,-1.77429,-1.59575,-0.53096,0.082594,0.120476,,134.0,,,,
533,1318.359,4.766751,-1.78753,-1.60765,-0.53493,0.083211,0.121375,,135.0,,,,
534,1328.125,4.802061,-1.80077,-1.61956,-0.53889,0.083827,0.122274,,136.0,,,,
535,1337.891,4.83737,-1.81401,-1.63147,-0.54285,0.084443,0.123173,,137.0,,,,
536,1347.656,4.872679,-1.82726,-1.64338,-0.54681,0.08506,0.124072,,138.0,,,,
537,1357.422,4.907989,-1.8405,-1.65529,-0.55078,0.085676,0.124971,,139.0,,,,
538,1367.188,4.943297,-1.85374,-1.6672,-0.55474,0.086292,0.12587,,140.0,,,,
539,1376.953,4.978607,-1.86698,-1.67911,-0.5587,0.086909,0.126769,,141.0,,,,
540,1386.719,5.013916,-1.88022,-1.69101,-0.56266,0.087525,0.127668,,142.0,,,,
541,1396.484,5.049226,-1.89346,-1.70292,-0.56662,0.088142,0.128567,,143.0,,,,
542,1406.25,5.084535,-1.9067,-1.71483,-0.57059,0.088758,0.129466,,144.0,,,,
543,1416.016,5.119844,-1.91994,-1.72674,-0.57455,0.089374,0.130366,,145.0,,,,
544,1425.781,5.155153,-1.93318,-1.73865,-0.57851,0.089991,0.131265,,146.0,,,,
545,1435.547,5.190463,-1.94642,-1.75056,-0.58247,0.090607,0.132164,,147.0,,,,
546,1445.313,5.225772,-1.95966,-1.76247,-0.58644,0.091223,0.133063,,148.0,,,,
547,1455.078,5.261081,-1.97291,-1.77437,-0.5904,0.09184,0.133962,,149.0,,,,
548,1465.091,5.297284,-1.98648,-1.78658,-0.59446,0.092472,0.134884,,150.0,,,,
549,1475.104,5.333487,-2.00006,-1.79879,-0.59852,0.093104,0.135806,,151.0,,,,
550,1485.117,5.369691,-2.01363,-1.811,-0.60259,0.093736,0.136727,,152.0,,,,
551,1495.13,5.405894,-2.02721,-1.82321,-0.60665,0.094368,0.137649,,153.0,,,,
552,1505.142,5.442097,-2.04079,-1.83542,-0.61071,0.095,0.138571,,154.0,,,,
553,1515.155,5.4783,-2.05436,-1.84763,-0.61478,0.095632,0.139493,,155.0,,,,
554,1525.168,5.514503,-2.06794,-1.85984,-0.61884,0.096264,0.140415,,156.0,,,,
555,1535.181,5.550706,-2.08152,-1.87205,-0.6229,0.096896,0.141337,,157.0,,,,
556,1545.194,5.58691,-2.09509,-1.88426,-0.62696,0.097528,0.142258,,158.0,,,,
557,1555.207,5.623113,-2.10867,-1.89647,-0.63103,0.09816,0.14318,,159.0,,,,
558,1565.219,5.659316,-2.12224,-1.90868,-0.63509,0.098792,0.144102,,160.0,,,,
559,1575.232,5.695519,-2.13582,-1.9209,-0.63915,0.099424,0.145024,,161.0,,,,
560,1585.245,5.731722,-2.1494,-1.93311,-0.64321,0.100056,0.145946,,162.0,,,,
